7426,Iron fcc,10,0.1,0.36,,
7429,Iron fcc,10,0.1,0.36,,
7479,Iron fcc,10,0.1,0.36,,
7566,Iron fcc,10,0.1,0.36,,
8333,Iron fcc,10,0.1,0.36,,
8427,Iron fcc,10,0.1,0.36,,
8496,Iron fcc,10,0.1,0.36,,
8600,Iron fcc,10,0.1,0.36,,
8894,Iron fcc,10,0.1,0.36,,
8911,Iron fcc,10,0.1,0.36,,
8990,Iron fcc,10,0.1,0.36,,
9039,Iron fcc,10,0.1,0.36,,
9163,Iron fcc,10,0.1,0.36,,
9236,Iron fcc,10,0.1,0.36,,
9358,Iron fcc,10,0.1,0.36,,
9360,Iron fcc,10,0.1,0.36,,
9389,Iron fcc,10,0.1,0.36,,
9409,Iron fcc,10,0.1,0.36,,
9414,Iron fcc,10,0.1,0.36,,
9609,Iron fcc,10,0.1,0.36,,
9929,Iron fcc,10,0.1,0.36,,
10029,Iron fcc,10,0.1,0.36,,
10082,Iron fcc,10,0.1,0.36,,
10559,Iron fcc,10,0.1,0.36,,
10674,Iron fcc,10,0.1,0.36,,
10679,Iron fcc,10,0.1,0.36,,
10723,Iron fcc,10,0.1,0.36,,
10729,Iron fcc,10,0.1,0.36,,
10889,Iron fcc,10,0.1,0.36,,
11189,Iron fcc,10,0.1,0.36,,
11326,Iron fcc,10,0.1,0.36,,
11465,Iron fcc,10,0.1,0.36,,
11884,Iron fcc,10,0.1,0.36,,
11885,Iron fcc,10,0.1,0.36,,
11947,Iron fcc,10,0.1,0.36,,
11949,Iron fcc,10,0.1,0.36,,
12021,Iron fcc,10,0.1,0.36,,
12192,Iron fcc,10,0.1,0.36,,
12514,Iron fcc,10,0.1,0.36,,
12543,Iron fcc,10,0.1,0.36,,
12573,Iron fcc,10,0.1,0.36,,
13060,Iron fcc,10,0.1,0.36,,
13068,Iron fcc,10,0.1,0.36,,
13230,Iron fcc,10,0.1,0.36,,
13441,Iron fcc,10,0.1,0.36,,
13580,Iron fcc,10,0.1,0.36,,
13871,Iron fcc,10,0.1,0.36,,
14203,Iron fcc,10,0.1,0.36,,
14937,Iron fcc,10,0.1,0.36,,
15073,Iron fcc,10,0.1,0.36,,
15130,Iron fcc,10,0.1,0.36,,
15150,Iron fcc,10,0.1,0.36,,
15230,Iron fcc,10,0.1,0.36,,
15560,Iron fcc,10,0.1,0.36,,
15650,Iron fcc,10,0.1,0.36,,
15661,Iron fcc,10,0.1,0.36,,
16245,Iron fcc,10,0.1,0.36,,
16253,Iron fcc,10,0.1,0.36,,
16476,Iron fcc,10,0.1,0.36,,
16551,Iron fcc,10,0.1,0.36,,
16775,Iron fcc,10,0.1,0.36,,
17039,Iron fcc,10,0.1,0.36,,
17111,Iron fcc,10,0.1,0.36,,
17146,Iron fcc,10,0.1,0.36,,
17193,Iron fcc,10,0.1,0.36,,
17471,Iron fcc,10,0.1,0.36,,
17547,Iron fcc,10,0.1,0.36,,
17626,Iron fcc,10,0.1,0.36,,
17909,Iron fcc,10,0.1,0.36,,
17914,Iron fcc,10,0.1,0.36,,
17924,Iron fcc,10,0.1,0.36,,
18006,Iron fcc,10,0.1,0.36,,
18340,Iron fcc,10,0.1,0.36,,
18573,Iron fcc,10,0.1,0.36,,
18662,Iron fcc,10,0.1,0.36,,
19150,Iron fcc,10,0.1,0.36,,
19518,Iron fcc,10,0.1,0.36,,
19690,Iron fcc,10,0.1,0.36,,
19756,Iron fcc,10,0.1,0.36,,
19760,Iron fcc,10,0.1,0.36,,
19809,Iron fcc,10,0.1,0.36,,
19951,Iron fcc,10,0.1,0.36,,
20078,Iron fcc,10,0.1,0.36,,
20310,Iron fcc,10,0.1,0.36,,
20760,Iron fcc,10,0.1,0.36,,
20895,Iron fcc,10,0.1,0.36,,
20934,Iron fcc,10,0.1,0.36,,
21344,Iron fcc,10,0.1,0.36,,
21671,Iron fcc,10,0.1,0.36,,
21709,Iron fcc,10,0.1,0.36,,
21783,Iron fcc,10,0.1,0.36,,
22630,Iron fcc,10,0.1,0.36,,
22670,Iron fcc,10,0.1,0.36,,
22773,Iron fcc,10,0.1,0.36,,
22782,Iron fcc,10,0.1,0.36,,
22807,Iron fcc,10,0.1,0.36,,
22969,Iron fcc,10,0.1,0.36,,
23132,Iron fcc,10,0.1,0.36,,
23865,Iron fcc,10,0.1,0.36,,
24051,Iron fcc,10,0.1,0.36,,
24147,Iron fcc,10,0.1,0.36,,
24197,Iron fcc,10,0.1,0.36,,
24209,Iron fcc,10,0.1,0.36,,
24422,Iron fcc,10,0.1,0.36,,
24529,Iron fcc,10,0.1,0.36,,
24794,Iron fcc,10,0.1,0.36,,
24987,Iron fcc,10,0.1,0.36,,
25007,Iron fcc,10,0.1,0.36,,
25024,Iron fcc,10,0.1,0.36,,
25063,Iron fcc,10,0.1,0.36,,
25200,Iron fcc,10,0.1,0.36,,
25538,Iron fcc,10,0.1,0.36,,
25544,Iron fcc,10,0.1,0.36,,
25879,Iron fcc,10,0.1,0.36,,
25901,Iron fcc,10,0.1,0.36,,
25949,Iron fcc,10,0.1,0.36,,
26172,Iron fcc,10,0.1,0.36,,
26307,Iron fcc,10,0.1,0.36,,
26430,Iron fcc,10,0.1,0.36,,
26451,Iron fcc,10,0.1,0.36,,
26478,Iron fcc,10,0.1,0.36,,
26584,Iron fcc,10,0.1,0.36,,
26629,Iron fcc,10,0.1,0.36,,
27062,Iron fcc,10,0.1,0.36,,
27319,Iron fcc,10,0.1,0.36,,
27364,Iron fcc,10,0.1,0.36,,
27450,Iron fcc,10,0.1,0.36,,
27645,Iron fcc,10,0.1,0.36,,
27745,Iron fcc,10,0.1,0.36,,
27757,Iron fcc,10,0.1,0.36,,
27762,Iron fcc,10,0.1,0.36,,
27827,Iron fcc,10,0.1,0.36,,
27892,Iron fcc,10,0.1,0.36,,
27987,Iron fcc,10,0.1,0.36,,
28041,Iron fcc,10,0.1,0.36,,
28098,Iron fcc,10,0.1,0.36,,
28691,Iron fcc,10,0.1,0.36,,
28767,Iron fcc,10,0.1,0.36,,
29201,Iron fcc,10,0.1,0.36,,
29284,Iron fcc,10,0.1,0.36,,
29400,Iron fcc,10,0.1,0.36,,
30036,Iron fcc,10,0.1,0.36,,
30277,Iron fcc,10,0.1,0.36,,
30464,Iron fcc,10,0.1,0.36,,
31436,Iron fcc,10,0.1,0.36,,
31690,Iron fcc,10,0.1,0.36,,
31708,Iron fcc,10,0.1,0.36,,
31847,Iron fcc,10,0.1,0.36,,
31935,Iron fcc,10,0.1,0.36,,
32313,Iron fcc,10,0.1,0.36,,
32750,Iron fcc,10,0.1,0.36,,
32781,Iron fcc,10,0.1,0.36,,
33050,Iron fcc,10,0.1,0.36,,
33329,Iron fcc,10,0.1,0.36,,
33436,Iron fcc,10,0.1,0.36,,
33522,Iron fcc,10,0.1,0.36,,
33531,Iron fcc,10,0.1,0.36,,
33532,Iron fcc,10,0.1,0.36,,
33685,Iron fcc,10,0.1,0.36,,
33808,Iron fcc,10,0.1,0.36,,
34063,Iron fcc,10,0.1,0.36,,
34153,Iron fcc,10,0.1,0.36,,
34271,Iron fcc,10,0.1,0.36,,
34296,Iron fcc,10,0.1,0.36,,
34379,Iron fcc,10,0.1,0.36,,
34386,Iron fcc,10,0.1,0.36,,
34492,Iron fcc,10,0.1,0.36,,
34672,Iron fcc,10,0.1,0.36,,
34778,Iron fcc,10,0.1,0.36,,
34787,Iron fcc,10,0.1,0.36,,
34806,Iron fcc,10,0.1,0.36,,
35167,Iron fcc,10,0.1,0.36,,
35338,Iron fcc,10,0.1,0.36,,
35344,Iron fcc,10,0.1,0.36,,
35345,Iron fcc,10,0.1,0.36,,
35547,Iron fcc,10,0.1,0.36,,
35558,Iron fcc,10,0.1,0.36,,
36018,Iron fcc,10,0.1,0.36,,
36025,Iron fcc,10,0.1,0.36,,
36188,Iron fcc,10,0.1,0.36,,
36209,Iron fcc,10,0.1,0.36,,
36681,Iron fcc,10,0.1,0.36,,
36688,Iron fcc,10,0.1,0.36,,
37192,Iron fcc,10,0.1,0.36,,
37347,Iron fcc,10,0.1,0.36,,
37446,Iron fcc,10,0.1,0.36,,
37453,Iron fcc,10,0.1,0.36,,
37488,Iron fcc,10,0.1,0.36,,
37554,Iron fcc,10,0.1,0.36,,
37630,Iron fcc,10,0.1,0.36,,
37737,Iron fcc,10,0.1,0.36,,
37781,Iron fcc,10,0.1,0.36,,
37915,Iron fcc,10,0.1,0.36,,
37971,Iron fcc,10,0.1,0.36,,
37996,Iron fcc,10,0.1,0.36,,
38114,Iron fcc,10,0.1,0.36,,
38177,Iron fcc,10,0.1,0.36,,
38336,Iron fcc,10,0.1,0.36,,
38853,Iron fcc,10,0.1,0.36,,
39202,Iron fcc,10,0.1,0.36,,
39208,Iron fcc,10,0.1,0.36,,
39249,Iron fcc,10,0.1,0.36,,
39382,Iron fcc,10,0.1,0.36,,
39414,Iron fcc,10,0.1,0.36,,
39601,Iron fcc,10,0.1,0.36,,
39910,Iron fcc,10,0.1,0.36,,
40201,Iron fcc,10,0.1,0.36,,
40333,Iron fcc,10,0.1,0.36,,
40379,Iron fcc,10,0.1,0.36,,
40397,Iron fcc,10,0.1,0.36,,
40532,Iron fcc,10,0.1,0.36,,
40608,Iron fcc,10,0.1,0.36,,
40622,Iron fcc,10,0.1,0.36,,
40711,Iron fcc,10,0.1,0.36,,
40974,Iron fcc,10,0.1,0.36,,
41017,Iron fcc,10,0.1,0.36,,
41406,Iron fcc,10,0.1,0.36,,
41611,Iron fcc,10,0.1,0.36,,
41689,Iron fcc,10,0.1,0.36,,
41691,Iron fcc,10,0.1,0.36,,
41720,Iron fcc,10,0.1,0.36,,
41737,Iron fcc,10,0.1,0.36,,
41995,Iron fcc,10,0.1,0.36,,
42080,Iron fcc,10,0.1,0.36,,
42183,Iron fcc,10,0.1,0.36,,
42260,Iron fcc,10,0.1,0.36,,
42376,Iron fcc,10,0.1,0.36,,
42912,Iron fcc,10,0.1,0.36,,
43118,Iron fcc,10,0.1,0.36,,
43141,Iron fcc,10,0.1,0.36,,
43260,Iron fcc,10,0.1,0.36,,
43605,Iron fcc,10,0.1,0.36,,
43919,Iron fcc,10,0.1,0.36,,
44075,Iron fcc,10,0.1,0.36,,
44215,Iron fcc,10,0.1,0.36,,
44223,Iron fcc,10,0.1,0.36,,
44255,Iron fcc,10,0.1,0.36,,
44423,Iron fcc,10,0.1,0.36,,
44605,Iron fcc,10,0.1,0.36,,
44651,Iron fcc,10,0.1,0.36,,
44915,Iron fcc,10,0.1,0.36,,
45018,Iron fcc,10,0.1,0.36,,
45555,Iron fcc,10,0.1,0.36,,
45837,Iron fcc,10,0.1,0.36,,
46230,Iron fcc,10,0.1,0.36,,
46231,Iron fcc,10,0.1,0.36,,
46547,Iron fcc,10,0.1,0.36,,
46631,Iron fcc,10,0.1,0.36,,
100,Iron fcc,11,0.11,0.37,,
139,Iron fcc,11,0.11,0.37,,
193,Iron fcc,11,0.11,0.37,,
236,Iron fcc,11,0.11,0.37,,
318,Iron fcc,11,0.11,0.37,,
427,Iron fcc,11,0.11,0.37,,
731,Iron fcc,11,0.11,0.37,,
740,Iron fcc,11,0.11,0.37,,
1004,Iron fcc,11,0.11,0.37,,
1035,Iron fcc,11,0.11,0.37,,
1346,Iron fcc,11,0.11,0.37,,
1350,Iron fcc,11,0.11,0.37,,
1645,Iron fcc,11,0.11,0.37,,
1675,Iron fcc,11,0.11,0.37,,
1760,Iron fcc,11,0.11,0.37,,
1892,Iron fcc,11,0.11,0.37,,
2042,Iron fcc,11,0.11,0.37,,
2121,Iron fcc,11,0.11,0.37,,
2433,Iron fcc,11,0.11,0.37,,
2473,Iron fcc,11,0.11,0.37,,
2490,Iron fcc,11,0.11,0.37,,
2628,Iron fcc,11,0.11,0.37,,
2674,Iron fcc,11,0.11,0.37,,
2766,Iron fcc,11,0.11,0.37,,
2813,Iron fcc,11,0.11,0.37,,
2876,Iron fcc,11,0.11,0.37,,
3170,Iron fcc,11,0.11,0.37,,
3631,Iron fcc,11,0.11,0.37,,
3773,Iron fcc,11,0.11,0.37,,
4101,Iron fcc,11,0.11,0.37,,
4126,Iron fcc,11,0.11,0.37,,
4409,Iron fcc,11,0.11,0.37,,
4478,Iron fcc,11,0.11,0.37,,
4657,Iron fcc,11,0.11,0.37,,
4837,Iron fcc,11,0.11,0.37,,
4890,Iron fcc,11,0.11,0.37,,
5119,Iron fcc,11,0.11,0.37,,
5370,Iron fcc,11,0.11,0.37,,
5429,Iron fcc,11,0.11,0.37,,
5601,Iron fcc,11,0.11,0.37,,
6221,Iron fcc,11,0.11,0.37,,
6304,Iron fcc,11,0.11,0.37,,
6349,Iron fcc,11,0.11,0.37,,
6562,Iron fcc,11,0.11,0.37,,
6617,Iron fcc,11,0.11,0.37,,
6724,Iron fcc,11,0.11,0.37,,
7131,Iron fcc,11,0.11,0.37,,
7135,Iron fcc,11,0.11,0.37,,
7207,Iron fcc,11,0.11,0.37,,
7331,Iron fcc,11,0.11,0.37,,
7736,Iron fcc,11,0.11,0.37,,
7806,Iron fcc,11,0.11,0.37,,
7812,Iron fcc,11,0.11,0.37,,
8131,Iron fcc,11,0.11,0.37,,
8199,Iron fcc,11,0.11,0.37,,
8729,Iron fcc,11,0.11,0.37,,
8849,Iron fcc,11,0.11,0.37,,
8953,Iron fcc,11,0.11,0.37,,
9047,Iron fcc,11,0.11,0.37,,
9176,Iron fcc,11,0.11,0.37,,
9329,Iron fcc,11,0.11,0.37,,
9342,Iron fcc,11,0.11,0.37,,
9472,Iron fcc,11,0.11,0.37,,
9897,Iron fcc,11,0.11,0.37,,
10059,Iron fcc,11,0.11,0.37,,
10295,Iron fcc,11,0.11,0.37,,
10743,Iron fcc,11,0.11,0.37,,
10776,Iron fcc,11,0.11,0.37,,
11027,Iron fcc,11,0.11,0.37,,
12070,Iron fcc,11,0.11,0.37,,
12311,Iron fcc,11,0.11,0.37,,
12380,Iron fcc,11,0.11,0.37,,
12566,Iron fcc,11,0.11,0.37,,
12957,Iron fcc,11,0.11,0.37,,
13085,Iron fcc,11,0.11,0.37,,
13155,Iron fcc,11,0.11,0.37,,
13426,Iron fcc,11,0.11,0.37,,
13519,Iron fcc,11,0.11,0.37,,
13530,Iron fcc,11,0.11,0.37,,
13642,Iron fcc,11,0.11,0.37,,
14109,Iron fcc,11,0.11,0.37,,
14117,Iron fcc,11,0.11,0.37,,
14171,Iron fcc,11,0.11,0.37,,
14317,Iron fcc,11,0.11,0.37,,
14632,Iron fcc,11,0.11,0.37,,
14875,Iron fcc,11,0.11,0.37,,
14931,Iron fcc,11,0.11,0.37,,
15063,Iron fcc,11,0.11,0.37,,
15072,Iron fcc,11,0.11,0.37,,
15177,Iron fcc,11,0.11,0.37,,
15300,Iron fcc,11,0.11,0.37,,
15536,Iron fcc,11,0.11,0.37,,
15576,Iron fcc,11,0.11,0.37,,
15599,Iron fcc,11,0.11,0.37,,
15775,Iron fcc,11,0.11,0.37,,
15884,Iron fcc,11,0.11,0.37,,
16050,Iron fcc,11,0.11,0.37,,
16053,Iron fcc,11,0.11,0.37,,
16144,Iron fcc,11,0.11,0.37,,
16428,Iron fcc,11,0.11,0.37,,
16903,Iron fcc,11,0.11,0.37,,
17073,Iron fcc,11,0.11,0.37,,
17264,Iron fcc,11,0.11,0.37,,
17628,Iron fcc,11,0.11,0.37,,
17789,Iron fcc,11,0.11,0.37,,
17835,Iron fcc,11,0.11,0.37,,
17841,Iron fcc,11,0.11,0.37,,
17952,Iron fcc,11,0.11,0.37,,
18061,Iron fcc,11,0.11,0.37,,
18635,Iron fcc,11,0.11,0.37,,
18674,Iron fcc,11,0.11,0.37,,
19454,Iron fcc,11,0.11,0.37,,
19474,Iron fcc,11,0.11,0.37,,
19828,Iron fcc,11,0.11,0.37,,
19915,Iron fcc,11,0.11,0.37,,
20044,Iron fcc,11,0.11,0.37,,
20240,Iron fcc,11,0.11,0.37,,
20248,Iron fcc,11,0.11,0.37,,
20391,Iron fcc,11,0.11,0.37,,
20464,Iron fcc,11,0.11,0.37,,
20533,Iron fcc,11,0.11,0.37,,
20568,Iron fcc,11,0.11,0.37,,
20737,Iron fcc,11,0.11,0.37,,
20889,Iron fcc,11,0.11,0.37,,
21035,Iron fcc,11,0.11,0.37,,
21097,Iron fcc,11,0.11,0.37,,
21273,Iron fcc,11,0.11,0.37,,
21858,Iron fcc,11,0.11,0.37,,
22619,Iron fcc,11,0.11,0.37,,
22692,Iron fcc,11,0.11,0.37,,
22710,Iron fcc,11,0.11,0.37,,
22871,Iron fcc,11,0.11,0.37,,
23011,Iron fcc,11,0.11,0.37,,
23331,Iron fcc,11,0.11,0.37,,
23605,Iron fcc,11,0.11,0.37,,
23681,Iron fcc,11,0.11,0.37,,
23704,Iron fcc,11,0.11,0.37,,
24369,Iron fcc,11,0.11,0.37,,
24703,Iron fcc,11,0.11,0.37,,
24805,Iron fcc,11,0.11,0.37,,
24851,Iron fcc,11,0.11,0.37,,
24874,Iron fcc,11,0.11,0.37,,
25070,Iron fcc,11,0.11,0.37,,
25232,Iron fcc,11,0.11,0.37,,
25235,Iron fcc,11,0.11,0.37,,
25707,Iron fcc,11,0.11,0.37,,
25717,Iron fcc,11,0.11,0.37,,
25828,Iron fcc,11,0.11,0.37,,
26032,Iron fcc,11,0.11,0.37,,
26157,Iron fcc,11,0.11,0.37,,
26406,Iron fcc,11,0.11,0.37,,
26648,Iron fcc,11,0.11,0.37,,
26668,Iron fcc,11,0.11,0.37,,
26725,Iron fcc,11,0.11,0.37,,
26792,Iron fcc,11,0.11,0.37,,
26837,Iron fcc,11,0.11,0.37,,
26879,Iron fcc,11,0.11,0.37,,
26884,Iron fcc,11,0.11,0.37,,
27003,Iron fcc,11,0.11,0.37,,
27291,Iron fcc,11,0.11,0.37,,
27376,Iron fcc,11,0.11,0.37,,
27379,Iron fcc,11,0.11,0.37,,
27477,Iron fcc,11,0.11,0.37,,
27506,Iron fcc,11,0.11,0.37,,
27548,Iron fcc,11,0.11,0.37,,
27725,Iron fcc,11,0.11,0.37,,
27738,Iron fcc,11,0.11,0.37,,
28032,Iron fcc,11,0.11,0.37,,
28590,Iron fcc,11,0.11,0.37,,
28740,Iron fcc,11,0.11,0.37,,
28874,Iron fcc,11,0.11,0.37,,
29253,Iron fcc,11,0.11,0.37,,
29316,Iron fcc,11,0.11,0.37,,
29564,Iron fcc,11,0.11,0.37,,
29859,Iron fcc,11,0.11,0.37,,
30268,Iron fcc,11,0.11,0.37,,
30671,Iron fcc,11,0.11,0.37,,
30734,Iron fcc,11,0.11,0.37,,
30856,Iron fcc,11,0.11,0.37,,
31039,Iron fcc,11,0.11,0.37,,
31071,Iron fcc,11,0.11,0.37,,
31922,Iron fcc,11,0.11,0.37,,
31992,Iron fcc,11,0.11,0.37,,
32296,Iron fcc,11,0.11,0.37,,
32348,Iron fcc,11,0.11,0.37,,
32560,Iron fcc,11,0.11,0.37,,
32602,Iron fcc,11,0.11,0.37,,
32629,Iron fcc,11,0.11,0.37,,
33067,Iron fcc,11,0.11,0.37,,
33118,Iron fcc,11,0.11,0.37,,
33213,Iron fcc,11,0.11,0.37,,
33689,Iron fcc,11,0.11,0.37,,
34024,Iron fcc,11,0.11,0.37,,
34274,Iron fcc,11,0.11,0.37,,
34451,Iron fcc,11,0.11,0.37,,
34502,Iron fcc,11,0.11,0.37,,
34579,Iron fcc,11,0.11,0.37,,
34580,Iron fcc,11,0.11,0.37,,
34721,Iron fcc,11,0.11,0.37,,
34792,Iron fcc,11,0.11,0.37,,
34843,Iron fcc,11,0.11,0.37,,
34872,Iron fcc,11,0.11,0.37,,
35072,Iron fcc,11,0.11,0.37,,
35158,Iron fcc,11,0.11,0.37,,
35159,Iron fcc,11,0.11,0.37,,
36219,Iron fcc,11,0.11,0.37,,
36228,Iron fcc,11,0.11,0.37,,
36314,Iron fcc,11,0.11,0.37,,
36358,Iron fcc,11,0.11,0.37,,
36378,Iron fcc,11,0.11,0.37,,
36419,Iron fcc,11,0.11,0.37,,
36421,Iron fcc,11,0.11,0.37,,
36450,Iron fcc,11,0.11,0.37,,
36463,Iron fcc,11,0.11,0.37,,
36747,Iron fcc,11,0.11,0.37,,
36915,Iron fcc,11,0.11,0.37,,
36935,Iron fcc,11,0.11,0.37,,
37221,Iron fcc,11,0.11,0.37,,
37247,Iron fcc,11,0.11,0.37,,
37410,Iron fcc,11,0.11,0.37,,
37519,Iron fcc,11,0.11,0.37,,
37538,Iron fcc,11,0.11,0.37,,
37648,Iron fcc,11,0.11,0.37,,
37667,Iron fcc,11,0.11,0.37,,
37820,Iron fcc,11,0.11,0.37,,
37945,Iron fcc,11,0.11,0.37,,
38042,Iron fcc,11,0.11,0.37,,
38075,Iron fcc,11,0.11,0.37,,
38124,Iron fcc,11,0.11,0.37,,
38176,Iron fcc,11,0.11,0.37,,
38457,Iron fcc,11,0.11,0.37,,
38634,Iron fcc,11,0.11,0.37,,
38886,Iron fcc,11,0.11,0.37,,
39084,Iron fcc,11,0.11,0.37,,
39146,Iron fcc,11,0.11,0.37,,
39419,Iron fcc,11,0.11,0.37,,
39676,Iron fcc,11,0.11,0.37,,
39726,Iron fcc,11,0.11,0.37,,
39849,Iron fcc,11,0.11,0.37,,
39894,Iron fcc,11,0.11,0.37,,
40187,Iron fcc,11,0.11,0.37,,
40209,Iron fcc,11,0.11,0.37,,
40313,Iron fcc,11,0.11,0.37,,
40582,Iron fcc,11,0.11,0.37,,
40629,Iron fcc,11,0.11,0.37,,
40650,Iron fcc,11,0.11,0.37,,
40834,Iron fcc,11,0.11,0.37,,
40971,Iron fcc,11,0.11,0.37,,
41585,Iron fcc,11,0.11,0.37,,
41687,Iron fcc,11,0.11,0.37,,
42410,Iron fcc,11,0.11,0.37,,
42520,Iron fcc,11,0.11,0.37,,
42672,Iron fcc,11,0.11,0.37,,
42724,Iron fcc,11,0.11,0.37,,
42827,Iron fcc,11,0.11,0.37,,
43047,Iron fcc,11,0.11,0.37,,
43301,Iron fcc,11,0.11,0.37,,
43455,Iron fcc,11,0.11,0.37,,
43520,Iron fcc,11,0.11,0.37,,
44082,Iron fcc,11,0.11,0.37,,
44335,Iron fcc,11,0.11,0.37,,
44419,Iron fcc,11,0.11,0.37,,
44427,Iron fcc,11,0.11,0.37,,
44810,Iron fcc,11,0.11,0.37,,
44827,Iron fcc,11,0.11,0.37,,
45049,Iron fcc,11,0.11,0.37,,
45321,Iron fcc,11,0.11,0.37,,
45819,Iron fcc,11,0.11,0.37,,
45847,Iron fcc,11,0.11,0.37,,
46106,Iron fcc,11,0.11,0.37,,
46189,Iron fcc,11,0.11,0.37,,
46235,Iron fcc,11,0.11,0.37,,
46243,Iron fcc,11,0.11,0.37,,
46434,Iron fcc,11,0.11,0.37,,
46521,Iron fcc,11,0.11,0.37,,
46579,Iron fcc,11,0.11,0.37,,
52,Iron fcc,12,0.12,0.39,,
87,Iron fcc,12,0.12,0.39,,
91,Iron fcc,12,0.12,0.39,,
95,Iron fcc,12,0.12,0.39,,
310,Iron fcc,12,0.12,0.39,,
546,Iron fcc,12,0.12,0.39,,
707,Iron fcc,12,0.12,0.39,,
824,Iron fcc,12,0.12,0.39,,
849,Iron fcc,12,0.12,0.39,,
952,Iron fcc,12,0.12,0.39,,
990,Iron fcc,12,0.12,0.39,,
1387,Iron fcc,12,0.12,0.39,,
1467,Iron fcc,12,0.12,0.39,,
2130,Iron fcc,12,0.12,0.39,,
2174,Iron fcc,12,0.12,0.39,,
2223,Iron fcc,12,0.12,0.39,,
2343,Iron fcc,12,0.12,0.39,,
2434,Iron fcc,12,0.12,0.39,,
2582,Iron fcc,12,0.12,0.39,,
2739,Iron fcc,12,0.12,0.39,,
2788,Iron fcc,12,0.12,0.39,,
3186,Iron fcc,12,0.12,0.39,,
3533,Iron fcc,12,0.12,0.39,,
3596,Iron fcc,12,0.12,0.39,,
3618,Iron fcc,12,0.12,0.39,,
3669,Iron fcc,12,0.12,0.39,,
3709,Iron fcc,12,0.12,0.39,,
3998,Iron fcc,12,0.12,0.39,,
4188,Iron fcc,12,0.12,0.39,,
4232,Iron fcc,12,0.12,0.39,,
4296,Iron fcc,12,0.12,0.39,,
4410,Iron fcc,12,0.12,0.39,,
4444,Iron fcc,12,0.12,0.39,,
4774,Iron fcc,12,0.12,0.39,,
4914,Iron fcc,12,0.12,0.39,,
5035,Iron fcc,12,0.12,0.39,,
5357,Iron fcc,12,0.12,0.39,,
5503,Iron fcc,12,0.12,0.39,,
5929,Iron fcc,12,0.12,0.39,,
6158,Iron fcc,12,0.12,0.39,,
6264,Iron fcc,12,0.12,0.39,,
7412,Iron fcc,12,0.12,0.39,,
7927,Iron fcc,12,0.12,0.39,,
8303,Iron fcc,12,0.12,0.39,,
8412,Iron fcc,12,0.12,0.39,,
8750,Iron fcc,12,0.12,0.39,,
8963,Iron fcc,12,0.12,0.39,,
9076,Iron fcc,12,0.12,0.39,,
9313,Iron fcc,12,0.12,0.39,,
9600,Iron fcc,12,0.12,0.39,,
