2434,Fe-BCC,23,0.27
2440,Fe-BCC,19,0.25
2448,Fe-BCC,41,0.36
2458,Fe-BCC,48,0.39
2491,Fe-BCC,15,0.22
2498,Fe-BCC,14,0.21
2517,Fe-BCC,14,0.21
2522,Fe-BCC,15,0.22
2533,Fe-BCC,16,0.23
2549,Fe-BCC,37,0.34
2557,Fe-BCC,43,0.37
2561,Fe-BCC,10,0.18
2570,Fe-BCC,116,0.61
2577,Fe-BCC,18,0.24
2598,Fe-BCC,36,0.34
2603,Fe-BCC,10,0.18
2605,Fe-BCC,27,0.29
2618,Fe-BCC,72,0.48
2619,Fe-BCC,13,0.2
2627,Fe-BCC,53,0.41
2632,Fe-BCC,23,0.27
2637,Fe-BCC,17,0.23
2644,Fe-BCC,27,0.29
2646,Fe-BCC,13,0.2
2659,Fe-BCC,13,0.2
2667,Fe-BCC,35,0.33
2669,Fe-BCC,12,0.2
2674,Fe-BCC,16,0.23
2675,Fe-BCC,43,0.37
2687,Fe-BCC,32,0.32
2690,Fe-BCC,22,0.26
2702,Fe-BCC,22,0.26
2710,Fe-BCC,84,0.52
2713,Fe-BCC,33,0.32
2716,Fe-BCC,32,0.32
2719,Fe-BCC,14,0.21
2721,Fe-BCC,11,0.19
2730,Fe-BCC,14,0.21
2737,Fe-BCC,18,0.24
2740,Fe-BCC,18,0.24
2752,Fe-BCC,41,0.36
2758,Fe-BCC,11,0.19
2781,Fe-BCC,10,0.18
2785,Fe-BCC,23,0.27
2801,Fe-BCC,105,0.58
2803,Fe-BCC,18,0.24
2806,Fe-BCC,11,0.19
2821,Fe-BCC,128,0.64
2824,Fe-BCC,14,0.21
2854,Fe-BCC,10,0.18
2874,Fe-BCC,28,0.3
2887,Fe-BCC,43,0.37
2891,Fe-BCC,17,0.23
2901,Fe-BCC,47,0.39
2907,Fe-BCC,34,0.33
2913,Fe-BCC,35,0.33
2914,Fe-BCC,31,0.31
2929,Fe-BCC,12,0.2
2932,Fe-BCC,11,0.19
2937,Fe-BCC,69,0.47
2939,Fe-BCC,24,0.28
2941,Fe-BCC,34,0.33
2942,Fe-BCC,18,0.24
2953,Fe-BCC,13,0.2
2965,Fe-BCC,11,0.19
2997,Fe-BCC,14,0.21
3029,Fe-BCC,31,0.31
3031,Fe-BCC,90,0.54
3054,Fe-BCC,12,0.2
3056,Fe-BCC,33,0.32
3067,Fe-BCC,22,0.26
3068,Fe-BCC,11,0.19
3073,Fe-BCC,12,0.2
3077,Fe-BCC,37,0.34
3090,Fe-BCC,113,0.6
3108,Fe-BCC,47,0.39
3115,Fe-BCC,18,0.24
3129,Fe-BCC,34,0.33
3139,Fe-BCC,32,0.32
3142,Fe-BCC,11,0.19
3149,Fe-BCC,15,0.22
3155,Fe-BCC,30,0.31
3170,Fe-BCC,18,0.24
3191,Fe-BCC,94,0.55
3206,Fe-BCC,46,0.38
3207,Fe-BCC,23,0.27
3213,Fe-BCC,59,0.43
3217,Fe-BCC,18,0.24
3234,Fe-BCC,24,0.28
3276,Fe-BCC,32,0.32
3277,Fe-BCC,32,0.32
3289,Fe-BCC,24,0.28
3302,Fe-BCC,62,0.44
3305,Fe-BCC,24,0.28
3306,Fe-BCC,15,0.22
3309,Fe-BCC,18,0.24
3310,Fe-BCC,14,0.21
3322,Fe-BCC,38,0.35
3332,Fe-BCC,18,0.24
3343,Fe-BCC,35,0.33
3356,Fe-BCC,24,0.28
3380,Fe-BCC,28,0.3
3385,Fe-BCC,50,0.4
3388,Fe-BCC,11,0.19
3400,Fe-BCC,60,0.44
3404,Fe-BCC,38,0.35
3429,Fe-BCC,50,0.4
3434,Fe-BCC,28,0.3
3435,Fe-BCC,14,0.21
3442,Fe-BCC,18,0.24
3458,Fe-BCC,53,0.41
3466,Fe-BCC,35,0.33
3468,Fe-BCC,22,0.26
3475,Fe-BCC,11,0.19
3481,Fe-BCC,14,0.21
3501,Fe-BCC,84,0.52
3519,Fe-BCC,81,0.51
3521,Fe-BCC,13,0.2
3542,Fe-BCC,24,0.28
3555,Fe-BCC,14,0.21
3591,Fe-BCC,15,0.22
3626,Fe-BCC,28,0.3
3644,Fe-BCC,21,0.26
3647,Fe-BCC,22,0.26
3673,Fe-BCC,13,0.2
3684,Fe-BCC,19,0.25
3691,Fe-BCC,20,0.25
3699,Fe-BCC,31,0.31
3713,Fe-BCC,77,0.5
3726,Fe-BCC,10,0.18
3746,Fe-BCC,12,0.2
3758,Fe-BCC,23,0.27
3774,Fe-BCC,30,0.31
3786,Fe-BCC,22,0.26
3789,Fe-BCC,47,0.39
3805,Fe-BCC,23,0.27
3807,Fe-BCC,79,0.5
3812,Fe-BCC,79,0.5
3814,Fe-BCC,17,0.23
3818,Fe-BCC,44,0.37
3822,Fe-BCC,30,0.31
3838,Fe-BCC,35,0.33
3840,Fe-BCC,35,0.33
3842,Fe-BCC,16,0.23
3862,Fe-BCC,61,0.44
3869,Fe-BCC,28,0.3
3875,Fe-BCC,40,0.36
3881,Fe-BCC,11,0.19
3882,Fe-BCC,11,0.19
3889,Fe-BCC,78,0.5
3899,Fe-BCC,10,0.18
3937,Fe-BCC,16,0.23
3945,Fe-BCC,10,0.18
3955,Fe-BCC,32,0.32
3956,Fe-BCC,104,0.58
3988,Fe-BCC,29,0.3
4002,Fe-BCC,32,0.32
4009,Fe-BCC,16,0.23
4034,Fe-BCC,37,0.34
4052,Fe-BCC,10,0.18
4070,Fe-BCC,15,0.22
4081,Fe-BCC,19,0.25
4103,Fe-BCC,20,0.25
4138,Fe-BCC,13,0.2
4142,Fe-BCC,23,0.27
4184,Fe-BCC,10,0.18
4185,Fe-BCC,27,0.29
4198,Fe-BCC,12,0.2
4213,Fe-BCC,10,0.18
4229,Fe-BCC,44,0.37
4241,Fe-BCC,21,0.26
4245,Fe-BCC,20,0.25
4263,Fe-BCC,51,0.4
4267,Fe-BCC,39,0.35
4284,Fe-BCC,49,0.39
4292,Fe-BCC,49,0.39
4293,Fe-BCC,10,0.18
4303,Fe-BCC,18,0.24
4333,Fe-BCC,13,0.2
4342,Fe-BCC,11,0.19
4350,Fe-BCC,21,0.26
4361,Fe-BCC,13,0.2
4370,Fe-BCC,13,0.2
4371,Fe-BCC,23,0.27
4377,Fe-BCC,34,0.33
4381,Fe-BCC,60,0.44
4402,Fe-BCC,30,0.31
4422,Fe-BCC,24,0.28
4435,Fe-BCC,12,0.2
4451,Fe-BCC,31,0.31
4453,Fe-BCC,16,0.23
4454,Fe-BCC,26,0.29
4456,Fe-BCC,25,0.28
4463,Fe-BCC,18,0.24
4477,Fe-BCC,18,0.24
4493,Fe-BCC,18,0.24
4497,Fe-BCC,22,0.26
4509,Fe-BCC,11,0.19
4517,Fe-BCC,10,0.18
4519,Fe-BCC,38,0.35
4524,Fe-BCC,19,0.25
4536,Fe-BCC,11,0.19
4547,Fe-BCC,31,0.31
4569,Fe-BCC,111,0.59
4583,Fe-BCC,13,0.2
4587,Fe-BCC,38,0.35
4589,Fe-BCC,13,0.2
4598,Fe-BCC,10,0.18
4613,Fe-BCC,25,0.28
4614,Fe-BCC,50,0.4
4639,Fe-BCC,23,0.27
4663,Fe-BCC,15,0.22
4698,Fe-BCC,31,0.31
4700,Fe-BCC,26,0.29
4718,Fe-BCC,16,0.23
4740,Fe-BCC,56,0.42
4748,Fe-BCC,85,0.52
4758,Fe-BCC,27,0.29
4763,Fe-BCC,10,0.18
4766,Fe-BCC,62,0.44
4769,Fe-BCC,10,0.18
4770,Fe-BCC,12,0.2
4773,Fe-BCC,40,0.36
4793,Fe-BCC,57,0.43
4807,Fe-BCC,43,0.37
4818,Fe-BCC,43,0.37
4824,Fe-BCC,29,0.3
4826,Fe-BCC,16,0.23
4829,Fe-BCC,15,0.22
4836,Fe-BCC,40,0.36
4843,Fe-BCC,42,0.37
4854,Fe-BCC,25,0.28
4873,Fe-BCC,19,0.25
4884,Fe-BCC,33,0.32
4901,Fe-BCC,26,0.29
4908,Fe-BCC,44,0.37
4915,Fe-BCC,10,0.18
4922,Fe-BCC,21,0.26
4927,Fe-BCC,61,0.44
4928,Fe-BCC,10,0.18
4940,Fe-BCC,32,0.32
4960,Fe-BCC,48,0.39
4967,Fe-BCC,26,0.29
4977,Fe-BCC,73,0.48
4978,Fe-BCC,59,0.43
4979,Fe-BCC,28,0.3
4996,Fe-BCC,10,0.18
5007,Fe-BCC,91,0.54
5016,Fe-BCC,26,0.29
5017,Fe-BCC,27,0.29
5046,Fe-BCC,26,0.29
5065,Fe-BCC,61,0.44
5067,Fe-BCC,10,0.18
5087,Fe-BCC,19,0.25
5106,Fe-BCC,14,0.21
5114,Fe-BCC,23,0.27
5117,Fe-BCC,24,0.28
5124,Fe-BCC,21,0.26
5125,Fe-BCC,12,0.2
5127,Fe-BCC,28,0.3
5141,Fe-BCC,42,0.37
5148,Fe-BCC,14,0.21
5156,Fe-BCC,10,0.18
5162,Fe-BCC,16,0.23
5195,Fe-BCC,10,0.18
5201,Fe-BCC,41,0.36
5208,Fe-BCC,22,0.26
5215,Fe-BCC,18,0.24
5250,Fe-BCC,22,0.26
5251,Fe-BCC,29,0.3
5254,Fe-BCC,20,0.25
5262,Fe-BCC,30,0.31
5264,Fe-BCC,20,0.25
5265,Fe-BCC,15,0.22
5281,Fe-BCC,70,0.47
5296,Fe-BCC,15,0.22
5331,Fe-BCC,65,0.45
5334,Fe-BCC,24,0.28
5347,Fe-BCC,23,0.27
5356,Fe-BCC,19,0.25
5357,Fe-BCC,22,0.26
5367,Fe-BCC,56,0.42
5368,Fe-BCC,12,0.2
5384,Fe-BCC,24,0.28
5396,Fe-BCC,34,0.33
5399,Fe-BCC,21,0.26
5400,Fe-BCC,19,0.25
5416,Fe-BCC,14,0.21
5434,Fe-BCC,36,0.34
5446,Fe-BCC,42,0.37
5455,Fe-BCC,43,0.37
5458,Fe-BCC,24,0.28
5467,Fe-BCC,19,0.25
5468,Fe-BCC,36,0.34
5477,Fe-BCC,15,0.22
5495,Fe-BCC,12,0.2
5518,Fe-BCC,33,0.32
5526,Fe-BCC,15,0.22
5539,Fe-BCC,12,0.2
5550,Fe-BCC,15,0.22
5573,Fe-BCC,36,0.34
5574,Fe-BCC,20,0.25
5587,Fe-BCC,46,0.38
5588,Fe-BCC,53,0.41
5596,Fe-BCC,15,0.22
5599,Fe-BCC,34,0.33
5604,Fe-BCC,19,0.25
5608,Fe-BCC,39,0.35
5609,Fe-BCC,81,0.51
5616,Fe-BCC,23,0.27
5631,Fe-BCC,46,0.38
5646,Fe-BCC,11,0.19
5665,Fe-BCC,20,0.25
5684,Fe-BCC,23,0.27
5692,Fe-BCC,11,0.19
5722,Fe-BCC,18,0.24
5732,Fe-BCC,19,0.25
5745,Fe-BCC,15,0.22
5772,Fe-BCC,23,0.27
5775,Fe-BCC,33,0.32
5787,Fe-BCC,55,0.42
5799,Fe-BCC,19,0.25
5810,Fe-BCC,26,0.29
5848,Fe-BCC,25,0.28
5869,Fe-BCC,12,0.2
5878,Fe-BCC,21,0.26
5883,Fe-BCC,14,0.21
5890,Fe-BCC,12,0.2
5891,Fe-BCC,22,0.26
5896,Fe-BCC,11,0.19
5906,Fe-BCC,18,0.24
5911,Fe-BCC,13,0.2
5916,Fe-BCC,81,0.51
5931,Fe-BCC,13,0.2
5942,Fe-BCC,15,0.22
5950,Fe-BCC,31,0.31
5978,Fe-BCC,12,0.2
5979,Fe-BCC,55,0.42
5990,Fe-BCC,10,0.18
5993,Fe-BCC,40,0.36
5995,Fe-BCC,19,0.25
5996,Fe-BCC,24,0.28
6008,Fe-BCC,57,0.43
6015,Fe-BCC,24,0.28
6045,Fe-BCC,32,0.32
6049,Fe-BCC,12,0.2
6053,Fe-BCC,16,0.23
6059,Fe-BCC,82,0.51
6061,Fe-BCC,15,0.22
6075,Fe-BCC,83,0.51
6083,Fe-BCC,16,0.23
6099,Fe-BCC,46,0.38
6105,Fe-BCC,21,0.26
6131,Fe-BCC,10,0.18
6133,Fe-BCC,17,0.23
6152,Fe-BCC,12,0.2
6160,Fe-BCC,21,0.26
6169,Fe-BCC,41,0.36
6170,Fe-BCC,10,0.18
6174,Fe-BCC,22,0.26
6181,Fe-BCC,17,0.23
6206,Fe-BCC,24,0.28
6237,Fe-BCC,39,0.35
6254,Fe-BCC,21,0.26
6257,Fe-BCC,11,0.19
6269,Fe-BCC,30,0.31
6272,Fe-BCC,53,0.41
6281,Fe-BCC,19,0.25
6283,Fe-BCC,29,0.3
6291,Fe-BCC,13,0.2
6292,Fe-BCC,30,0.31
6294,Fe-BCC,14,0.21
6306,Fe-BCC,11,0.19
6334,Fe-BCC,12,0.2
6352,Fe-BCC,47,0.39
6362,Fe-BCC,26,0.29
6371,Fe-BCC,36,0.34
6379,Fe-BCC,69,0.47
6386,Fe-BCC,36,0.34
6398,Fe-BCC,22,0.26
6415,Fe-BCC,22,0.26
6429,Fe-BCC,14,0.21
6431,Fe-BCC,13,0.2
6457,Fe-BCC,40,0.36
6461,Fe-BCC,87,0.53
6466,Fe-BCC,70,0.47
6470,Fe-BCC,13,0.2
6474,Fe-BCC,22,0.26
6475,Fe-BCC,59,0.43
6485,Fe-BCC,20,0.25
6487,Fe-BCC,23,0.27
6488,Fe-BCC,52,0.41
6490,Fe-BCC,17,0.23
6497,Fe-BCC,92,0.54
6506,Fe-BCC,47,0.39
6509,Fe-BCC,49,0.39
6529,Fe-BCC,10,0.18
6544,Fe-BCC,13,0.2
6546,Fe-BCC,14,0.21
6551,Fe-BCC,22,0.26
6559,Fe-BCC,14,0.21
6563,Fe-BCC,12,0.2
6569,Fe-BCC,19,0.25
6575,Fe-BCC,16,0.23
6576,Fe-BCC,11,0.19
6579,Fe-BCC,19,0.25
6600,Fe-BCC,34,0.33
6601,Fe-BCC,12,0.2
6603,Fe-BCC,52,0.41
6608,Fe-BCC,20,0.25
6610,Fe-BCC,26,0.29
6634,Fe-BCC,43,0.37
6641,Fe-BCC,32,0.32
6648,Fe-BCC,42,0.37
6649,Fe-BCC,29,0.3
6650,Fe-BCC,14,0.21
6660,Fe-BCC,14,0.21
6677,Fe-BCC,37,0.34
6684,Fe-BCC,69,0.47
6689,Fe-BCC,10,0.18
6690,Fe-BCC,34,0.33
6692,Fe-BCC,15,0.22
6715,Fe-BCC,42,0.37
6718,Fe-BCC,27,0.29
6728,Fe-BCC,11,0.19
6730,Fe-BCC,33,0.32
6751,Fe-BCC,10,0.18
6777,Fe-BCC,19,0.25
6781,Fe-BCC,14,0.21
6782,Fe-BCC,25,0.28
6791,Fe-BCC,10,0.18
6795,Fe-BCC,12,0.2
6797,Fe-BCC,24,0.28
6825,Fe-BCC,62,0.44
6826,Fe-BCC,46,0.38
6828,Fe-BCC,31,0.31
6854,Fe-BCC,13,0.2
6867,Fe-BCC,15,0.22
6884,Fe-BCC,27,0.29
6893,Fe-BCC,43,0.37
6915,Fe-BCC,18,0.24
6925,Fe-BCC,76,0.49
6926,Fe-BCC,42,0.37
6987,Fe-BCC,25,0.28
6994,Fe-BCC,18,0.24
7005,Fe-BCC,16,0.23
7006,Fe-BCC,37,0.34
7011,Fe-BCC,12,0.2
7013,Fe-BCC,38,0.35
7015,Fe-BCC,31,0.31
7018,Fe-BCC,15,0.22
7028,Fe-BCC,74,0.49
7033,Fe-BCC,11,0.19
7039,Fe-BCC,15,0.22
7041,Fe-BCC,27,0.29
7047,Fe-BCC,17,0.23
7062,Fe-BCC,21,0.26
7063,Fe-BCC,10,0.18
7068,Fe-BCC,19,0.25
7082,Fe-BCC,22,0.26
7084,Fe-BCC,20,0.25
7086,Fe-BCC,16,0.23
7104,Fe-BCC,29,0.3
7109,Fe-BCC,76,0.49
7130,Fe-BCC,31,0.31
7136,Fe-BCC,85,0.52
7144,Fe-BCC,44,0.37
7155,Fe-BCC,20,0.25
7177,Fe-BCC,44,0.37
7183,Fe-BCC,34,0.33
7186,Fe-BCC,11,0.19
7189,Fe-BCC,42,0.37
7193,Fe-BCC,83,0.51
7195,Fe-BCC,15,0.22
7205,Fe-BCC,17,0.23
7212,Fe-BCC,14,0.21
7215,Fe-BCC,12,0.2
7221,Fe-BCC,38,0.35
7256,Fe-BCC,13,0.2
7295,Fe-BCC,28,0.3
7296,Fe-BCC,29,0.3
7297,Fe-BCC,13,0.2
7299,Fe-BCC,22,0.26
7316,Fe-BCC,15,0.22
7336,Fe-BCC,16,0.23
7338,Fe-BCC,98,0.56
7369,Fe-BCC,20,0.25
7386,Fe-BCC,49,0.39
7399,Fe-BCC,27,0.29
7405,Fe-BCC,14,0.21
7408,Fe-BCC,62,0.44
7412,Fe-BCC,21,0.26
7423,Fe-BCC,36,0.34
7428,Fe-BCC,85,0.52
7431,Fe-BCC,58,0.43
7443,Fe-BCC,10,0.18
7446,Fe-BCC,48,0.39
7459,Fe-BCC,19,0.25
7460,Fe-BCC,91,0.54
7468,Fe-BCC,62,0.44
7476,Fe-BCC,57,0.43
7478,Fe-BCC,76,0.49
7479,Fe-BCC,28,0.3
7483,Fe-BCC,34,0.33
7486,Fe-BCC,13,0.2
7489,Fe-BCC,23,0.27
7517,Fe-BCC,18,0.24
7520,Fe-BCC,11,0.19
7523,Fe-BCC,22,0.26
7528,Fe-BCC,10,0.18
7535,Fe-BCC,12,0.2
7548,Fe-BCC,40,0.36
7554,Fe-BCC,21,0.26
7563,Fe-BCC,55,0.42
7569,Fe-BCC,47,0.39
7587,Fe-BCC,58,0.43
7595,Fe-BCC,21,0.26
7603,Fe-BCC,29,0.3
7607,Fe-BCC,16,0.23
7608,Fe-BCC,38,0.35
7621,Fe-BCC,15,0.22
7626,Fe-BCC,46,0.38
7629,Fe-BCC,16,0.23
7642,Fe-BCC,15,0.22
7643,Fe-BCC,22,0.26
7645,Fe-BCC,19,0.25
7655,Fe-BCC,40,0.36
7658,Fe-BCC,18,0.24
7660,Fe-BCC,32,0.32
7668,Fe-BCC,54,0.41
7669,Fe-BCC,31,0.31
7701,Fe-BCC,18,0.24
7709,Fe-BCC,31,0.31
7711,Fe-BCC,14,0.21
7714,Fe-BCC,27,0.29
7717,Fe-BCC,56,0.42
7731,Fe-BCC,68,0.47
7736,Fe-BCC,50,0.4
7737,Fe-BCC,54,0.41
7739,Fe-BCC,10,0.18
7740,Fe-BCC,12,0.2
7753,Fe-BCC,27,0.29
7755,Fe-BCC,16,0.23
7762,Fe-BCC,34,0.33
7777,Fe-BCC,12,0.2
7793,Fe-BCC,31,0.31
7799,Fe-BCC,33,0.32
7805,Fe-BCC,12,0.2
7812,Fe-BCC,90,0.54
7826,Fe-BCC,83,0.51
7833,Fe-BCC,13,0.2
7835,Fe-BCC,10,0.18
7843,Fe-BCC,21,0.26
7845,Fe-BCC,24,0.28
7846,Fe-BCC,20,0.25
7851,Fe-BCC,24,0.28
7854,Fe-BCC,39,0.35
7857,Fe-BCC,40,0.36
7860,Fe-BCC,25,0.28
7867,Fe-BCC,21,0.26
