1209,Fe-FCC,778,2.36
1215,Fe-FCC,792,2.38
1230,Fe-FCC,1550,3.33
1238,Fe-FCC,1272,3.02
1261,Fe-FCC,125,0.95
1281,Fe-FCC,635,2.13
1305,Fe-FCC,208,1.22
1311,Fe-FCC,176,1.12
1333,Fe-FCC,26,0.43
1339,Fe-FCC,88,0.79
1360,Fe-FCC,108,0.88
1384,Fe-FCC,109,0.88
1387,Fe-FCC,41,0.54
1389,Fe-FCC,1382,3.15
1437,Fe-FCC,35,0.5
1439,Fe-FCC,221,1.26
1442,Fe-FCC,131,0.97
1445,Fe-FCC,2945,4.59
1455,Fe-FCC,43,0.55
1468,Fe-FCC,140,1
1485,Fe-FCC,837,2.45
1498,Fe-FCC,232,1.29
1527,Fe-FCC,1478,3.25
1532,Fe-FCC,390,1.67
1543,Fe-FCC,2797,4.48
1563,Fe-FCC,548,1.98
1568,Fe-FCC,555,1.99
1583,Fe-FCC,190,1.17
1587,Fe-FCC,394,1.68
1607,Fe-FCC,121,0.93
1620,Fe-FCC,448,1.79
1623,Fe-FCC,984,2.65
1626,Fe-FCC,1115,2.83
1644,Fe-FCC,134,0.98
1651,Fe-FCC,20,0.38
1655,Fe-FCC,984,2.65
1663,Fe-FCC,158,1.06
1664,Fe-FCC,1471,3.25
1668,Fe-FCC,237,1.3
1688,Fe-FCC,43,0.55
1690,Fe-FCC,126,0.95
1692,Fe-FCC,25,0.42
1694,Fe-FCC,73,0.72
1707,Fe-FCC,34,0.49
1712,Fe-FCC,313,1.5
1720,Fe-FCC,2994,4.63
1723,Fe-FCC,2976,4.62
1742,Fe-FCC,4969,5.97
1775,Fe-FCC,425,1.74
1786,Fe-FCC,29,0.46
1796,Fe-FCC,30,0.46
1821,Fe-FCC,4752,5.83
1826,Fe-FCC,880,2.51
1832,Fe-FCC,78,0.75
1888,Fe-FCC,751,2.32
1893,Fe-FCC,1337,3.09
1911,Fe-FCC,108,0.88
1912,Fe-FCC,225,1.27
1917,Fe-FCC,903,2.54
1947,Fe-FCC,232,1.29
1957,Fe-FCC,835,2.45
1967,Fe-FCC,729,2.28
1970,Fe-FCC,2700,4.4
1973,Fe-FCC,10,0.27
1974,Fe-FCC,535,1.96
1975,Fe-FCC,961,2.62
1982,Fe-FCC,97,0.83
1983,Fe-FCC,12,0.29
1990,Fe-FCC,294,1.45
2002,Fe-FCC,2384,4.13
2014,Fe-FCC,1901,3.69
2037,Fe-FCC,578,2.03
2048,Fe-FCC,90,0.8
2058,Fe-FCC,15,0.33
2068,Fe-FCC,2238,4
2070,Fe-FCC,379,1.65
2107,Fe-FCC,1693,3.48
2117,Fe-FCC,1623,3.41
2135,Fe-FCC,985,2.66
2137,Fe-FCC,133,0.98
2141,Fe-FCC,117,0.92
2146,Fe-FCC,153,1.05
2153,Fe-FCC,582,2.04
2155,Fe-FCC,613,2.1
2178,Fe-FCC,597,2.07
2183,Fe-FCC,34,0.49
2187,Fe-FCC,66,0.69
2196,Fe-FCC,599,2.07
2204,Fe-FCC,609,2.09
2210,Fe-FCC,747,2.31
2214,Fe-FCC,46,0.57
2217,Fe-FCC,23,0.41
2218,Fe-FCC,150,1.04
2222,Fe-FCC,279,1.41
2227,Fe-FCC,84,0.78
2243,Fe-FCC,300,1.47
2246,Fe-FCC,268,1.39
2260,Fe-FCC,265,1.38
2285,Fe-FCC,389,1.67
2301,Fe-FCC,69,0.7
2308,Fe-FCC,467,1.83
2320,Fe-FCC,348,1.58
2327,Fe-FCC,1187,2.92
2328,Fe-FCC,61,0.66
2348,Fe-FCC,305,1.48
2349,Fe-FCC,191,1.17
2350,Fe-FCC,251,1.34
2352,Fe-FCC,114,0.9
2360,Fe-FCC,64,0.68
2363,Fe-FCC,26,0.43
2367,Fe-FCC,123,0.94
2368,Fe-FCC,10,0.27
2369,Fe-FCC,33,0.49
2384,Fe-FCC,1244,2.98
2389,Fe-FCC,386,1.66
2394,Fe-FCC,589,2.05
2401,Fe-FCC,119,0.92
2403,Fe-FCC,525,1.94
2412,Fe-FCC,138,0.99
2414,Fe-FCC,274,1.4
2421,Fe-FCC,38,0.52
2428,Fe-FCC,173,1.11
2430,Fe-FCC,194,1.18
2432,Fe-FCC,292,1.45
2435,Fe-FCC,24,0.41
2446,Fe-FCC,17,0.35
2449,Fe-FCC,13,0.31
2451,Fe-FCC,107,0.88
2454,Fe-FCC,910,2.55
2456,Fe-FCC,83,0.77
2458,Fe-FCC,134,0.98
2477,Fe-FCC,21,0.39
2487,Fe-FCC,168,1.1
2509,Fe-FCC,16,0.34
2527,Fe-FCC,108,0.88
2530,Fe-FCC,206,1.21
2531,Fe-FCC,12,0.29
2532,Fe-FCC,243,1.32
2540,Fe-FCC,4647,5.77
2541,Fe-FCC,69,0.7
2544,Fe-FCC,256,1.35
2547,Fe-FCC,547,1.98
2552,Fe-FCC,42,0.55
2554,Fe-FCC,41,0.54
2557,Fe-FCC,24,0.41
2566,Fe-FCC,23,0.41
2573,Fe-FCC,241,1.31
2575,Fe-FCC,285,1.43
2584,Fe-FCC,33,0.49
2585,Fe-FCC,89,0.8
2586,Fe-FCC,468,1.83
2589,Fe-FCC,34,0.49
2591,Fe-FCC,12,0.29
2596,Fe-FCC,79,0.75
2597,Fe-FCC,42,0.55
2598,Fe-FCC,532,1.95
2607,Fe-FCC,505,1.9
2610,Fe-FCC,682,2.21
2613,Fe-FCC,216,1.24
2614,Fe-FCC,79,0.75
2628,Fe-FCC,403,1.7
2639,Fe-FCC,20,0.38
2641,Fe-FCC,10,0.27
2642,Fe-FCC,435,1.77
2646,Fe-FCC,121,0.93
2650,Fe-FCC,127,0.95
2667,Fe-FCC,107,0.88
2668,Fe-FCC,12,0.29
2676,Fe-FCC,15,0.33
2690,Fe-FCC,500,1.89
2697,Fe-FCC,37,0.51
2699,Fe-FCC,308,1.49
2712,Fe-FCC,16,0.34
2722,Fe-FCC,30,0.46
2725,Fe-FCC,91,0.81
2727,Fe-FCC,18,0.36
2729,Fe-FCC,270,1.39
2734,Fe-FCC,528,1.94
2746,Fe-FCC,219,1.25
2748,Fe-FCC,13,0.31
2763,Fe-FCC,144,1.02
2767,Fe-FCC,135,0.98
2768,Fe-FCC,265,1.38
2769,Fe-FCC,17,0.35
2770,Fe-FCC,128,0.96
2771,Fe-FCC,11,0.28
2782,Fe-FCC,66,0.69
2786,Fe-FCC,157,1.06
2788,Fe-FCC,47,0.58
2793,Fe-FCC,40,0.54
2802,Fe-FCC,33,0.49
2810,Fe-FCC,24,0.41
2811,Fe-FCC,93,0.82
2817,Fe-FCC,85,0.78
2832,Fe-FCC,504,1.9
2836,Fe-FCC,116,0.91
2843,Fe-FCC,292,1.45
2847,Fe-FCC,311,1.49
2850,Fe-FCC,157,1.06
2855,Fe-FCC,15,0.33
2856,Fe-FCC,108,0.88
2863,Fe-FCC,12,0.29
2871,Fe-FCC,246,1.33
2873,Fe-FCC,99,0.84
2875,Fe-FCC,3357,4.9
2877,Fe-FCC,351,1.59
2881,Fe-FCC,87,0.79
2882,Fe-FCC,797,2.39
2889,Fe-FCC,200,1.2
2892,Fe-FCC,74,0.73
2896,Fe-FCC,39,0.53
2899,Fe-FCC,354,1.59
2908,Fe-FCC,588,2.05
2909,Fe-FCC,17,0.35
2911,Fe-FCC,153,1.05
2916,Fe-FCC,25,0.42
2918,Fe-FCC,11,0.28
2922,Fe-FCC,15,0.33
2929,Fe-FCC,130,0.96
2938,Fe-FCC,331,1.54
2943,Fe-FCC,35,0.5
2950,Fe-FCC,55,0.63
2951,Fe-FCC,27,0.44
2982,Fe-FCC,498,1.89
2987,Fe-FCC,34,0.49
2989,Fe-FCC,11,0.28
2990,Fe-FCC,13,0.31
2996,Fe-FCC,269,1.39
2997,Fe-FCC,43,0.55
2999,Fe-FCC,69,0.7
3003,Fe-FCC,36,0.51
3007,Fe-FCC,720,2.27
3009,Fe-FCC,362,1.61
3027,Fe-FCC,468,1.83
3030,Fe-FCC,106,0.87
3039,Fe-FCC,37,0.51
3041,Fe-FCC,395,1.68
3042,Fe-FCC,58,0.64
3046,Fe-FCC,254,1.35
3050,Fe-FCC,770,2.35
3063,Fe-FCC,17,0.35
3071,Fe-FCC,158,1.06
3072,Fe-FCC,73,0.72
3074,Fe-FCC,46,0.57
3077,Fe-FCC,12,0.29
3079,Fe-FCC,2148,3.92
3083,Fe-FCC,464,1.82
3088,Fe-FCC,11,0.28
3089,Fe-FCC,226,1.27
3091,Fe-FCC,60,0.66
3092,Fe-FCC,1470,3.24
3103,Fe-FCC,54,0.62
3109,Fe-FCC,67,0.69
3113,Fe-FCC,17,0.35
3115,Fe-FCC,14,0.32
3120,Fe-FCC,249,1.34
3122,Fe-FCC,45,0.57
3132,Fe-FCC,927,2.58
3133,Fe-FCC,106,0.87
3134,Fe-FCC,486,1.87
3137,Fe-FCC,457,1.81
3138,Fe-FCC,56,0.63
3140,Fe-FCC,109,0.88
3141,Fe-FCC,51,0.6
3170,Fe-FCC,104,0.86
3181,Fe-FCC,505,1.9
3203,Fe-FCC,2961,4.61
3223,Fe-FCC,48,0.59
3230,Fe-FCC,191,1.17
3236,Fe-FCC,802,2.4
3247,Fe-FCC,82,0.77
3260,Fe-FCC,1729,3.52
3274,Fe-FCC,576,2.03
3278,Fe-FCC,116,0.91
3287,Fe-FCC,53,0.62
3294,Fe-FCC,150,1.04
3303,Fe-FCC,88,0.79
3317,Fe-FCC,112,0.9
3323,Fe-FCC,1815,3.61
3339,Fe-FCC,225,1.27
3352,Fe-FCC,101,0.85
3354,Fe-FCC,145,1.02
3367,Fe-FCC,179,1.13
3375,Fe-FCC,160,1.07
3387,Fe-FCC,714,2.26
3395,Fe-FCC,12,0.29
3400,Fe-FCC,160,1.07
3404,Fe-FCC,413,1.72
3405,Fe-FCC,11,0.28
3410,Fe-FCC,54,0.62
3411,Fe-FCC,1882,3.67
3418,Fe-FCC,324,1.52
3423,Fe-FCC,768,2.35
3436,Fe-FCC,29,0.46
3443,Fe-FCC,422,1.74
3459,Fe-FCC,68,0.7
3465,Fe-FCC,303,1.47
3479,Fe-FCC,449,1.79
3489,Fe-FCC,39,0.53
3503,Fe-FCC,21,0.39
3508,Fe-FCC,511,1.91
3513,Fe-FCC,65,0.68
3516,Fe-FCC,58,0.64
3519,Fe-FCC,98,0.84
3523,Fe-FCC,346,1.57
3525,Fe-FCC,36,0.51
3526,Fe-FCC,322,1.52
3530,Fe-FCC,73,0.72
3535,Fe-FCC,556,2
3541,Fe-FCC,693,2.23
3546,Fe-FCC,179,1.13
3548,Fe-FCC,69,0.7
3557,Fe-FCC,89,0.8
3560,Fe-FCC,806,2.4
3569,Fe-FCC,78,0.75
3576,Fe-FCC,95,0.82
3577,Fe-FCC,321,1.52
3581,Fe-FCC,213,1.24
3591,Fe-FCC,150,1.04
3607,Fe-FCC,266,1.38
3609,Fe-FCC,127,0.95
3619,Fe-FCC,116,0.91
3628,Fe-FCC,221,1.26
3631,Fe-FCC,32,0.48
3636,Fe-FCC,24,0.41
3639,Fe-FCC,801,2.4
3646,Fe-FCC,16,0.34
3650,Fe-FCC,464,1.82
3655,Fe-FCC,1405,3.17
3668,Fe-FCC,137,0.99
3688,Fe-FCC,249,1.34
3709,Fe-FCC,280,1.42
3711,Fe-FCC,459,1.81
3712,Fe-FCC,320,1.51
3717,Fe-FCC,182,1.14
3718,Fe-FCC,42,0.55
3724,Fe-FCC,163,1.08
3733,Fe-FCC,22,0.4
3737,Fe-FCC,19,0.37
3741,Fe-FCC,222,1.26
3744,Fe-FCC,2250,4.01
3760,Fe-FCC,462,1.82
3768,Fe-FCC,52,0.61
3775,Fe-FCC,127,0.95
3776,Fe-FCC,16,0.34
3779,Fe-FCC,37,0.51
3791,Fe-FCC,37,0.51
3797,Fe-FCC,131,0.97
3809,Fe-FCC,45,0.57
3810,Fe-FCC,33,0.49
3814,Fe-FCC,27,0.44
3819,Fe-FCC,19,0.37
3820,Fe-FCC,245,1.32
3843,Fe-FCC,43,0.55
3844,Fe-FCC,16,0.34
3857,Fe-FCC,158,1.06
3860,Fe-FCC,12,0.29
3861,Fe-FCC,16,0.34
3868,Fe-FCC,90,0.8
3871,Fe-FCC,190,1.17
3873,Fe-FCC,377,1.64
3883,Fe-FCC,22,0.4
3890,Fe-FCC,666,2.18
3900,Fe-FCC,205,1.21
3902,Fe-FCC,22,0.4
3911,Fe-FCC,37,0.51
3931,Fe-FCC,194,1.18
3932,Fe-FCC,20,0.38
3934,Fe-FCC,319,1.51
3941,Fe-FCC,143,1.01
3943,Fe-FCC,470,1.83
3945,Fe-FCC,343,1.57
3946,Fe-FCC,633,2.13
3955,Fe-FCC,203,1.21
3957,Fe-FCC,42,0.55
3966,Fe-FCC,33,0.49
3971,Fe-FCC,412,1.72
3977,Fe-FCC,981,2.65
3993,Fe-FCC,371,1.63
3998,Fe-FCC,742,2.31
4002,Fe-FCC,215,1.24
4009,Fe-FCC,241,1.31
4011,Fe-FCC,119,0.92
4014,Fe-FCC,76,0.74
4017,Fe-FCC,186,1.15
4024,Fe-FCC,100,0.85
4033,Fe-FCC,99,0.84
4035,Fe-FCC,65,0.68
4039,Fe-FCC,108,0.88
4041,Fe-FCC,74,0.73
4061,Fe-FCC,493,1.88
4075,Fe-FCC,14,0.32
4077,Fe-FCC,67,0.69
4081,Fe-FCC,443,1.78
4090,Fe-FCC,34,0.49
4095,Fe-FCC,1453,3.23
4100,Fe-FCC,126,0.95
4102,Fe-FCC,175,1.12
4104,Fe-FCC,41,0.54
4110,Fe-FCC,89,0.8
4115,Fe-FCC,95,0.82
4128,Fe-FCC,71,0.71
4134,Fe-FCC,411,1.72
4138,Fe-FCC,216,1.24
4142,Fe-FCC,333,1.54
4161,Fe-FCC,16,0.34
4162,Fe-FCC,754,2.32
4172,Fe-FCC,21,0.39
4174,Fe-FCC,11,0.28
4176,Fe-FCC,301,1.47
4178,Fe-FCC,90,0.8
4201,Fe-FCC,2062,3.84
4220,Fe-FCC,198,1.19
4225,Fe-FCC,167,1.09
4229,Fe-FCC,236,1.3
4230,Fe-FCC,156,1.06
4241,Fe-FCC,200,1.2
4243,Fe-FCC,371,1.63
4248,Fe-FCC,625,2.12
4250,Fe-FCC,114,0.9
4253,Fe-FCC,1561,3.34
4266,Fe-FCC,14,0.32
4283,Fe-FCC,1576,3.36
4287,Fe-FCC,140,1
4290,Fe-FCC,724,2.28
4297,Fe-FCC,126,0.95
4301,Fe-FCC,59,0.65
4305,Fe-FCC,17,0.35
4307,Fe-FCC,25,0.42
4319,Fe-FCC,637,2.14
4337,Fe-FCC,478,1.85
4346,Fe-FCC,1299,3.05
4371,Fe-FCC,34,0.49
4376,Fe-FCC,511,1.91
4382,Fe-FCC,129,0.96
4390,Fe-FCC,21,0.39
4404,Fe-FCC,93,0.82
4413,Fe-FCC,664,2.18
4432,Fe-FCC,66,0.69
4433,Fe-FCC,177,1.13
4443,Fe-FCC,163,1.08
4446,Fe-FCC,21,0.39
4458,Fe-FCC,235,1.3
4461,Fe-FCC,119,0.92
4468,Fe-FCC,704,2.25
4473,Fe-FCC,65,0.68
4475,Fe-FCC,213,1.24
4476,Fe-FCC,51,0.6
4477,Fe-FCC,57,0.64
4484,Fe-FCC,181,1.14
4486,Fe-FCC,1387,3.15
4492,Fe-FCC,330,1.54
4499,Fe-FCC,56,0.63
4508,Fe-FCC,20,0.38
4510,Fe-FCC,284,1.43
4535,Fe-FCC,385,1.66
4536,Fe-FCC,230,1.28
4545,Fe-FCC,131,0.97
4546,Fe-FCC,49,0.59
4548,Fe-FCC,252,1.34
4574,Fe-FCC,33,0.49
4579,Fe-FCC,229,1.28
4587,Fe-FCC,145,1.02
4593,Fe-FCC,138,0.99
4595,Fe-FCC,305,1.48
4603,Fe-FCC,66,0.69
4606,Fe-FCC,37,0.51
4617,Fe-FCC,18,0.36
4619,Fe-FCC,245,1.32
4622,Fe-FCC,21,0.39
4644,Fe-FCC,117,0.92
4646,Fe-FCC,14,0.32
4647,Fe-FCC,205,1.21
4650,Fe-FCC,198,1.19
4651,Fe-FCC,60,0.66
4656,Fe-FCC,14,0.32
4661,Fe-FCC,365,1.62
4664,Fe-FCC,125,0.95
4677,Fe-FCC,1232,2.97
4700,Fe-FCC,1625,3.41
4706,Fe-FCC,69,0.7
4715,Fe-FCC,12,0.29
4721,Fe-FCC,13,0.31
4722,Fe-FCC,72,0.72
4726,Fe-FCC,36,0.51
4739,Fe-FCC,124,0.94
4748,Fe-FCC,413,1.72
4753,Fe-FCC,365,1.62
4755,Fe-FCC,258,1.36
4767,Fe-FCC,1188,2.92
4775,Fe-FCC,330,1.54
4776,Fe-FCC,90,0.8
4779,Fe-FCC,10,0.27
4783,Fe-FCC,357,1.6
4791,Fe-FCC,32,0.48
4793,Fe-FCC,78,0.75
4801,Fe-FCC,20,0.38
4803,Fe-FCC,139,1
4804,Fe-FCC,276,1.41
4805,Fe-FCC,34,0.49
4814,Fe-FCC,535,1.96
4821,Fe-FCC,29,0.46
4825,Fe-FCC,72,0.72
4827,Fe-FCC,72,0.72
4829,Fe-FCC,414,1.72
4833,Fe-FCC,3516,5.02
4841,Fe-FCC,39,0.53
4842,Fe-FCC,12,0.29
4858,Fe-FCC,166,1.09
4876,Fe-FCC,15,0.33
4878,Fe-FCC,194,1.18
4881,Fe-FCC,247,1.33
4885,Fe-FCC,173,1.11
4892,Fe-FCC,11,0.28
4895,Fe-FCC,51,0.6
4908,Fe-FCC,84,0.78
4916,Fe-FCC,115,0.91
4919,Fe-FCC,346,1.57
4925,Fe-FCC,387,1.66
4929,Fe-FCC,1564,3.35
4940,Fe-FCC,66,0.69
4942,Fe-FCC,14,0.32
4947,Fe-FCC,28,0.45
4950,Fe-FCC,248,1.33
4951,Fe-FCC,823,2.43
4959,Fe-FCC,996,2.67
4960,Fe-FCC,85,0.78
4983,Fe-FCC,32,0.48
4992,Fe-FCC,12,0.29
4993,Fe-FCC,169,1.1
4994,Fe-FCC,65,0.68
5006,Fe-FCC,413,1.72
5008,Fe-FCC,15,0.33
5041,Fe-FCC,80,0.76
5049,Fe-FCC,69,0.7
5056,Fe-FCC,388,1.67
5067,Fe-FCC,354,1.59
5070,Fe-FCC,359,1.6
5080,Fe-FCC,33,0.49
5093,Fe-FCC,788,2.38
5100,Fe-FCC,186,1.15
5111,Fe-FCC,69,0.7
5112,Fe-FCC,17,0.35
5122,Fe-FCC,64,0.68
5124,Fe-FCC,200,1.2
5129,Fe-FCC,121,0.93
5130,Fe-FCC,23,0.41
5139,Fe-FCC,51,0.6
5146,Fe-FCC,308,1.49
5149,Fe-FCC,151,1.04
5153,Fe-FCC,541,1.97
5159,Fe-FCC,27,0.44
5167,Fe-FCC,10,0.27
5170,Fe-FCC,331,1.54
5177,Fe-FCC,67,0.69
5196,Fe-FCC,96,0.83
5200,Fe-FCC,35,0.5
5208,Fe-FCC,211,1.23
5212,Fe-FCC,65,0.68
5216,Fe-FCC,424,1.74
5221,Fe-FCC,317,1.51
5223,Fe-FCC,25,0.42
5235,Fe-FCC,133,0.98
5236,Fe-FCC,53,0.62
5240,Fe-FCC,343,1.57
5249,Fe-FCC,185,1.15
5253,Fe-FCC,53,0.62
5259,Fe-FCC,415,1.72
5264,Fe-FCC,321,1.52
5270,Fe-FCC,32,0.48
5274,Fe-FCC,77,0.74
5275,Fe-FCC,534,1.96
5282,Fe-FCC,280,1.42
5284,Fe-FCC,368,1.62
5291,Fe-FCC,31,0.47
5294,Fe-FCC,313,1.5
5303,Fe-FCC,2680,4.38
5307,Fe-FCC,54,0.62
5309,Fe-FCC,360,1.61
5328,Fe-FCC,809,2.41
5329,Fe-FCC,45,0.57
5330,Fe-FCC,130,0.96
5334,Fe-FCC,830,2.44
5341,Fe-FCC,877,2.51
5346,Fe-FCC,22,0.4
5351,Fe-FCC,1369,3.13
5367,Fe-FCC,604,2.08
5373,Fe-FCC,108,0.88
5376,Fe-FCC,35,0.5
5379,Fe-FCC,30,0.46
5383,Fe-FCC,1009,2.69
5393,Fe-FCC,27,0.44
5401,Fe-FCC,262,1.37
5403,Fe-FCC,100,0.85
5407,Fe-FCC,282,1.42
5414,Fe-FCC,11,0.28
5415,Fe-FCC,11,0.28
5417,Fe-FCC,849,2.47
5430,Fe-FCC,868,2.49
5433,Fe-FCC,24,0.41
5437,Fe-FCC,102,0.85
5440,Fe-FCC,158,1.06
5443,Fe-FCC,333,1.54
5445,Fe-FCC,527,1.94
5453,Fe-FCC,36,0.51
5482,Fe-FCC,118,0.92
5489,Fe-FCC,19,0.37
5494,Fe-FCC,74,0.73
5496,Fe-FCC,52,0.61
5502,Fe-FCC,81,0.76
5503,Fe-FCC,732,2.29
5504,Fe-FCC,83,0.77
5509,Fe-FCC,36,0.51
5521,Fe-FCC,855,2.47
5522,Fe-FCC,165,1.09
5528,Fe-FCC,33,0.49
5530,Fe-FCC,66,0.69
